subid,stress_cond,env,trial_time,reaction_time,reward
48238_poststress,post,long,459280.4633264423,1.0,6.579087879805875
48238_poststress,post,long,465461.34133329,1.0,6.383743858961023
48238_poststress,post,long,471164.6325059337,1.0,6.218768534555544
48238_poststress,post,long,476891.99465738964,1.0,5.605930841077614
48238_poststress,post,long,482558.75192140776,1.0,4.954817549453542
48238_poststress,post,long,488268.56136278366,136.0,4.821754352604868
48238_poststress,post,long,498218.9237587736,1.0,4.416526689634936
48238_poststress,post,long,504493.1062394844,482.0,4.097374903433996
48238_poststress,post,long,511796.6790013379,2.0,4.329369485638955
48238_poststress,post,long,517543.085953841,1.0,3.859447390883547
48238_poststress,post,long,523318.9997262325,1.0,3.3053317681591303
48238_poststress,post,long,529004.2424053281,3753.0,2.8452979878303566
48238_poststress,post,long,538495.090953551,1.0,6.946300781351536
48238_poststress,post,long,544229.779244015,1.0,6.698485683822106
48238_poststress,post,long,549903.6663088864,1.0,6.041481372082911
48238_poststress,post,long,555723.9260362167,1.0,5.501558608895595
48238_poststress,post,long,561539.6636652331,1.0,5.096245739751706
48238_poststress,post,long,567265.9821035995,1.0,4.292437371986073
48238_poststress,post,long,572943.0137393246,1.0,0.0
48238_poststress,post,long,578662.4461205829,722.0,0.0
48238_poststress,post,long,585073.7915426053,1.0,0.0
48238_poststress,post,long,595349.7620041817,2.0,0.0
48238_poststress,post,long,602761.9619119777,1414.0,0.0
48238_poststress,post,long,611280.85402752,1.0,0.0
48238_poststress,post,long,617024.9969680172,3.0,0.0
48238_poststress,post,long,622736.1029523017,1.0,0.0
48238_poststress,post,long,628383.132774763,1.0,0.0
